t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,des_vx,des_wz,act_vx,act_wz,crosstrack_err,along_err,heading_err,mode,obstacle_pts,left_thrust,right_thrust,safety_stop,path_min_clearance,path_length,raw_obstacle_pts,safety_cloud_pts,lio_input_pts,registered_pts,dynamic_track_count,dynamic_point_count,dynamic_max_speed,goal_accepted,goal_status,goal_result_code
0.201,0.000,0.000,0.0000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,0,0,0,0,0.000,0,IDLE code=0,0
0.401,0.000,0.000,0.0000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,0,0,0,0,0.000,0,IDLE code=0,0
0.600,0.000,0.000,0.0000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,0,0,0,0,0.000,0,IDLE code=0,0
0.801,0.000,0.000,0.0000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,0,0,0,0,0.000,0,IDLE code=0,0
1.001,0.000,0.000,0.0000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,0,0,0,0,0.000,0,IDLE code=0,0
1.200,0.000,0.000,0.0000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,0,0,0,0,0.000,0,IDLE code=0,0
1.400,0.000,0.000,0.0000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,0,0,0,0,0.000,0,IDLE code=0,0
1.602,0.000,0.000,0.0000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,0,0,0,0,0.000,0,IDLE code=0,0
1.800,0.000,0.000,0.0000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,0,0,0,0,0.000,0,IDLE code=0,0
2.000,0.000,0.000,0.0000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,0,0,0,0,0.000,0,IDLE code=0,0
2.201,0.000,0.000,0.0000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,22182,0,0,0,0.000,0,IDLE code=0,0
2.402,0.000,0.000,0.0000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,22106,0,0,0,0.000,0,IDLE code=0,0
2.601,0.000,0.000,0.0000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,22106,0,0,0,0.000,0,IDLE code=0,0
2.801,0.000,0.000,0.0000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,22106,0,0,0,0.000,0,IDLE code=0,0
3.001,0.000,0.000,0.0000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,0,0,22106,0,0,0,0.000,0,IDLE code=0,0
3.200,-0.140,0.184,-0.0007,0.000,0.000,0,0.000,0.000,-0.001,0.010,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,3565,3565,21917,0,0,0,0.000,0,IDLE code=0,0
3.401,-0.109,0.157,-0.0013,0.000,0.000,0,0.000,0.000,-0.001,0.013,0.000,0.000,0.0000,PLAN,0,0.000,0.000,0,nan,0.000,3565,3565,21917,7407,0,0,0.000,0,IDLE code=0,0
3.601,-0.106,0.152,0.0016,0.000,0.000,0,0.000,0.000,-0.002,0.001,0.000,0.000,0.0000,PLAN,463,0.000,0.000,0,nan,0.000,3565,3565,21836,7407,0,0,0.000,0,IDLE code=0,0
3.801,-0.098,0.141,-0.0029,0.000,0.000,0,0.000,0.000,-0.002,0.009,0.000,0.000,0.0000,PLAN,475,0.000,0.000,0,nan,0.000,3565,3565,21836,7419,0,0,0.000,0,IDLE code=0,0
4.000,-0.098,0.141,-0.0029,0.000,0.000,0,0.000,0.000,-0.002,0.009,0.000,0.000,0.0000,PLAN,475,0.000,0.000,0,nan,0.000,3565,3565,21836,7419,0,0,0.000,0,IDLE code=0,0
4.201,-0.098,0.141,-0.0029,10.000,0.000,1,0.050,-0.007,-0.002,0.009,0.000,0.000,-0.0111,PLAN,475,0.000,0.000,0,9.124,10.099,3617,3617,21918,7419,0,0,0.000,0,EXECUTING code=2,2
4.400,-0.107,0.129,-0.0095,10.000,0.000,1,0.250,-0.005,-0.002,0.011,0.012,-0.009,-0.0033,PLAN,475,13.869,12.443,0,9.124,10.099,3617,3617,21918,7419,0,0,0.000,0,EXECUTING code=2,2
4.600,-0.108,0.128,-0.0044,10.000,0.000,1,0.450,-0.002,-0.002,0.010,0.013,-0.010,-0.0083,PLAN,465,13.869,12.443,0,8.390,10.099,3617,3617,21918,7434,0,0,0.000,0,EXECUTING code=2,2
4.802,-0.108,0.128,-0.0044,10.000,0.000,1,0.600,-0.002,-0.002,0.010,0.013,-0.010,-0.0083,PLAN,465,56.980,56.708,0,8.390,10.099,3617,3617,21918,7434,0,0,0.000,0,EXECUTING code=2,2
5.000,-0.108,0.128,-0.0044,10.000,0.000,1,0.600,-0.002,-0.002,0.010,0.013,-0.010,-0.0083,PLAN,465,56.980,56.708,0,8.390,10.099,3565,3565,21918,7434,0,0,0.000,0,EXECUTING code=2,2
