t,source,point_index,x,y,z
4.631,raw,0,-6.2153,-5.1103,0.5893
4.631,raw,10,-6.0491,-5.2977,0.5853
4.631,raw,20,-5.9000,-5.5087,0.5763
4.631,raw,30,-5.7814,-5.7652,0.5586
4.631,raw,40,-5.6273,-5.9859,0.5469
4.631,raw,50,-5.4501,-6.1820,0.5389
4.631,raw,60,-5.2962,-6.4205,0.5231
4.631,raw,70,-5.1259,-6.6449,0.5091
4.631,raw,80,-6.6730,-5.7243,0.7065
4.631,raw,90,-6.5115,-5.9511,0.6991
4.631,raw,100,-6.3818,-6.2235,0.6845
4.631,raw,110,-6.2271,-6.4753,0.6726
4.631,raw,120,-6.0444,-6.6987,0.6643
4.631,raw,130,-5.8867,-6.9666,0.6493
4.631,raw,140,-5.6935,-7.1931,0.6396
4.631,raw,150,-5.5117,-7.4485,0.6253
4.631,raw,160,-5.3159,-7.6938,0.6120
4.631,raw,170,-5.1122,-7.9387,0.5981
4.631,raw,180,-4.9049,-8.1924,0.5826
4.631,raw,190,-4.6996,-8.4699,0.5634
4.631,raw,200,-4.1936,-8.0476,0.6318
4.631,raw,210,-3.9558,-8.2345,0.6218
4.631,raw,220,-4.0144,-9.2866,0.5046
4.631,raw,230,-7.2457,-6.4867,0.8412
4.631,raw,240,-7.0586,-6.7265,0.8358
4.631,raw,250,-6.9297,-7.0452,0.8206
4.631,raw,260,-6.7363,-7.2941,0.8133
4.631,raw,270,-6.5502,-7.5617,0.8034
4.631,raw,280,-6.4073,-7.9059,0.7845
4.631,raw,290,-6.2025,-8.1732,0.7740
4.631,raw,300,-6.0116,-8.4780,0.7589
4.631,raw,310,-5.7650,-8.7009,0.7522
4.631,raw,320,-5.5559,-9.0071,0.7361
4.631,raw,330,-5.3408,-9.3245,0.7185
4.631,raw,340,-4.4300,-8.0834,0.8581
4.631,raw,350,-4.0992,-8.0455,0.8732
4.631,raw,360,-3.9235,-8.3986,0.8486
4.631,raw,370,-4.3126,-10.4649,0.6562
4.631,raw,380,-4.0506,-10.8207,0.6324
4.631,raw,390,-3.7479,-11.0862,0.6166
4.631,raw,400,-3.4913,-11.5815,0.5782
4.631,raw,410,-3.2097,-12.0756,0.5395
4.631,raw,420,-8.4528,-6.3981,1.0315
4.631,raw,430,-8.3138,-6.7114,1.0234
4.631,raw,440,-8.1528,-7.0117,1.0163
4.631,raw,450,-7.9801,-7.3083,1.0093
4.631,raw,460,-7.8052,-7.6117,1.0014
4.631,raw,470,-7.6220,-7.9155,0.9932
4.631,raw,480,-7.4386,-8.2311,0.9837
4.631,raw,490,-7.2346,-8.5315,0.9752
4.631,raw,500,-7.0286,-8.8424,0.9655
4.631,raw,510,-6.8277,-9.1772,0.9536
4.631,raw,520,-6.6082,-9.5005,0.9423
4.631,raw,530,-6.3422,-9.7588,0.9358
4.631,raw,540,-6.1269,-10.1292,0.9201
4.631,raw,550,-5.8633,-10.4288,0.9096
4.631,raw,560,-4.4581,-8.1475,1.0931
4.631,raw,570,-4.0994,-8.0459,1.1091
4.631,raw,580,-3.9079,-8.3564,1.0939
4.631,raw,590,-4.7818,-11.8482,0.8466
4.631,raw,600,-4.5005,-12.2843,0.8240
4.631,raw,610,-4.1900,-12.6866,0.8033
4.631,raw,620,-3.9136,-13.3015,0.7671
4.631,raw,630,-3.6111,-13.9400,0.7288
