t,source,point_index,x,y,z
2.599,raw,0,-5.5709,-5.7336,0.6017
2.599,raw,10,-5.4168,-5.9309,0.5956
2.599,raw,20,-5.2704,-6.1419,0.5863
2.599,raw,30,-5.1534,-6.3973,0.5686
2.599,raw,40,-4.9790,-6.5869,0.5621
2.599,raw,50,-4.8235,-6.8091,0.5493
2.599,raw,61,-4.6175,-7.0106,0.5418
2.599,raw,71,-4.4745,-7.2737,0.5211
2.599,raw,81,-4.2832,-7.4685,0.5110
2.599,raw,91,-6.0151,-6.2531,0.7260
2.599,raw,101,-5.9051,-6.5315,0.7104
2.599,raw,111,-5.7189,-6.7292,0.7067
2.599,raw,122,-5.5496,-6.9969,0.6946
2.599,raw,132,-5.3928,-7.2465,0.6822
2.599,raw,142,-5.2120,-7.4722,0.6727
2.599,raw,152,-5.0470,-7.7316,0.6581
2.599,raw,162,-4.8592,-7.9674,0.6463
2.599,raw,172,-4.4905,-7.8928,0.6752
2.599,raw,183,-4.1808,-7.9601,0.6855
2.599,raw,193,-4.2482,-8.7327,0.6016
2.599,raw,203,-4.0489,-9.0123,0.5819
2.599,raw,213,-3.8368,-9.2871,0.5624
2.599,raw,223,-3.6124,-9.5574,0.5428
2.599,raw,233,-3.3481,-9.7433,0.5330
2.599,raw,244,-3.0892,-10.0692,0.5065
2.599,raw,254,-6.5749,-7.0792,0.8532
2.599,raw,264,-6.3926,-7.3189,0.8475
2.599,raw,274,-6.2400,-7.6021,0.8362
2.599,raw,284,-6.0516,-7.8497,0.8287
2.599,raw,294,-5.8641,-8.1070,0.8196
2.599,raw,305,-5.6875,-8.4475,0.8028
2.599,raw,315,-5.5105,-8.7499,0.7880
2.599,raw,325,-5.3104,-9.0311,0.7751
2.599,raw,335,-4.3162,-7.8629,0.9145
2.599,raw,345,-4.0992,-8.0431,0.9090
2.599,raw,355,-4.6228,-9.8102,0.7407
2.599,raw,366,-4.3591,-10.1121,0.7252
2.599,raw,376,-4.1009,-10.3656,0.7127
2.599,raw,386,-3.8581,-10.6849,0.6931
2.599,raw,396,-3.6169,-11.0486,0.6686
2.599,raw,406,-3.3700,-11.4472,0.6403
2.599,raw,416,-3.1205,-11.9047,0.6059
2.599,raw,427,-2.8516,-12.5401,0.5550
2.599,raw,437,-2.5633,-13.0564,0.5140
2.599,raw,447,-7.6569,-7.1497,1.0391
2.599,raw,457,-7.4956,-7.4387,1.0328
2.599,raw,467,-7.3745,-7.7797,1.0214
2.599,raw,477,-7.2012,-8.0753,1.0141
2.599,raw,488,-6.9868,-8.3827,1.0073
2.599,raw,498,-6.7841,-8.6612,1.0008
2.599,raw,508,-6.5812,-8.9492,0.9932
2.599,raw,518,-6.3836,-9.2571,0.9835
2.599,raw,528,-6.1781,-9.5680,0.9733
2.599,raw,539,-5.8996,-9.8410,0.9673
2.599,raw,549,-4.4086,-7.8597,1.1371
2.599,raw,559,-4.1374,-7.9361,1.1413
2.599,raw,569,-5.2052,-10.7959,0.9317
2.599,raw,579,-4.9712,-11.1597,0.9157
2.599,raw,589,-4.6936,-11.4530,0.9046
2.599,raw,600,-4.4152,-11.8791,0.8843
2.599,raw,610,-4.1368,-12.2435,0.8671
2.599,raw,620,-3.8843,-12.7408,0.8398
2.599,raw,630,-3.6619,-13.4317,0.7984
2.599,raw,640,-3.3818,-14.0350,0.7631
2.599,raw,650,-3.0857,-14.7040,0.7227
2.599,raw,661,-2.7525,-15.6158,0.6656
2.599,raw,671,-2.3994,-16.4201,0.6149
2.599,raw,681,-2.0099,-17.2759,0.5602
2.599,raw,691,-10.2047,-4.5445,1.2712
2.599,raw,701,-10.0429,-4.8366,1.2718
2.599,raw,711,-9.9531,-5.1687,1.2682
2.599,raw,722,-9.7428,-5.4732,1.2695
2.599,raw,732,-9.6502,-5.8119,1.2649
2.599,raw,742,-9.4664,-6.0955,1.2648
2.599,raw,752,-9.3889,-6.4571,1.2581
2.599,raw,762,-9.2129,-6.7535,1.2565
2.599,raw,772,-9.0227,-7.0414,1.2551
