t,source,point_index,x,y,z
0.674,raw,0,-5.5521,-6.0218,0.5851
0.674,raw,10,-5.4056,-6.2329,0.5768
0.674,raw,20,-5.2501,-6.4389,0.5689
0.674,raw,30,-5.1047,-6.6634,0.5571
0.674,raw,40,-4.9539,-6.8891,0.5446
0.674,raw,51,-4.7602,-7.1077,0.5353
0.674,raw,61,-4.5836,-7.3128,0.5251
0.674,raw,71,-4.4370,-7.5762,0.5046
0.674,raw,81,-5.9829,-6.6463,0.7042
0.674,raw,92,-5.8125,-6.9060,0.6945
0.674,raw,102,-5.6701,-7.1653,0.6818
0.674,raw,112,-5.5038,-7.4038,0.6718
0.674,raw,122,-5.3162,-7.6213,0.6643
0.674,raw,132,-5.1678,-7.9044,0.6470
0.674,raw,143,-4.9378,-8.1282,0.6396
0.674,raw,153,-4.5131,-7.9699,0.6809
0.674,raw,163,-4.2097,-7.9915,0.6961
0.674,raw,173,-4.3861,-8.9388,0.5891
0.674,raw,184,-4.1552,-9.2214,0.5714
0.674,raw,194,-3.9379,-9.4831,0.5541
0.674,raw,204,-3.6847,-9.6788,0.5445
0.674,raw,214,-3.4521,-9.9451,0.5253
0.674,raw,225,-3.1930,-10.2638,0.5003
0.674,raw,235,-6.5416,-7.3965,0.8411
0.674,raw,245,-6.4137,-7.7071,0.8271
0.674,raw,255,-6.2233,-7.9532,0.8206
0.674,raw,265,-6.0384,-8.2139,0.8119
0.674,raw,276,-5.8549,-8.5404,0.7973
0.674,raw,286,-5.6665,-8.8207,0.7856
0.674,raw,296,-5.4488,-9.0678,0.7771
0.674,raw,306,-4.4287,-7.9342,0.9156
0.674,raw,317,-4.1371,-8.0293,0.9210
0.674,raw,327,-4.7516,-9.8728,0.7432
0.674,raw,337,-4.5304,-10.1757,0.7268
0.674,raw,347,-4.3005,-10.4849,0.7094
0.674,raw,358,-4.0361,-10.8306,0.6890
0.674,raw,368,-3.7572,-11.0743,0.6770
0.674,raw,378,-3.5380,-11.5255,0.6440
0.674,raw,388,-3.2917,-11.9583,0.6126
0.674,raw,398,-3.0281,-12.4029,0.5795
0.674,raw,409,-2.7475,-13.0399,0.5285
0.674,raw,419,-7.7599,-7.4097,1.0262
0.674,raw,429,-7.5858,-7.6921,1.0211
0.674,raw,439,-7.4084,-7.9776,1.0153
0.674,raw,450,-7.2476,-8.3397,1.0042
0.674,raw,460,-7.0541,-8.6259,0.9978
0.674,raw,470,-6.8450,-8.9013,0.9920
0.674,raw,480,-6.6488,-9.2029,0.9835
